cycle,range_bin,doppler_bin,output_hex
3706925000,27,27,ffd4ffb9
3706935000,27,28,ffd3ffe6
3706945000,27,29,004c004c
3706955000,27,30,ffdc0027
3706965000,27,31,ffc3ffc6
3708845000,28,0,ffae0011
3708855000,28,1,00baff90
3708865000,28,2,ff6b00b7
3708875000,28,3,ff98ff1e
3708885000,28,4,00e700ee
3708895000,28,5,ff6fff4e
3708905000,28,6,ffa300b6
3708915000,28,7,00f9ff4d
3708925000,28,8,006e0021
3708935000,28,9,ff7a0064
3708945000,28,10,fed900a5
3708955000,28,11,00d4fe6c
3708965000,28,12,ff790040
3708975000,28,13,00c5009a
3708985000,28,14,ffadffae
3708995000,28,15,0023002d
3710875000,28,16,00310013
3710885000,28,17,ff4a0009
3710895000,28,18,007fffa7
3710905000,28,19,005c0010
3710915000,28,20,ffce0080
3710925000,28,21,00320021
3710935000,28,22,ff72feb8
3710945000,28,23,003e01df
3710955000,28,24,ff7bfe85
3710965000,28,25,00480043
3710975000,28,26,fee5009d
3710985000,28,27,018cfeda
3710995000,28,28,ffe20120
3711005000,28,29,ff88ff2b
3711015000,28,30,ffde00fc
3711025000,28,31,002eff6f
3712905000,29,0,fff00005
3712915000,29,1,000dff6c
3712925000,29,2,005800e3
3712935000,29,3,ff04002a
3712945000,29,4,008b007c
3712955000,29,5,ff2afd60
3712965000,29,6,01c40318
3712975000,29,7,fe7ffe52
3712985000,29,8,0120ff5b
3712995000,29,9,00cb0176
3713005000,29,10,fdd2ff81
3713015000,29,11,017cff8c
3713025000,29,12,0001007c
3713035000,29,13,ff32ff9e
3713045000,29,14,006e0024
3713055000,29,15,ffd50020
3714935000,29,16,fff5ffcc
3714945000,29,17,00170047
3714955000,29,18,0001ff70
3714965000,29,19,00570085
3714975000,29,20,fe6c003d
3714985000,29,21,01a5ffb3
3714995000,29,22,0012fdd2
3715005000,29,23,ff6e027e
3715015000,29,24,019fff02
3715025000,29,25,fe6f0105
3715035000,29,26,00b9fee6
3715045000,29,27,0025016b
3715055000,29,28,ff94ff25
3715065000,29,29,fff1005d
3715075000,29,30,0030ffa8
3715085000,29,31,003a0036
3716965000,30,0,fff6ffe8
3716975000,30,1,001fff96
3716985000,30,2,000e00e1
3716995000,30,3,ff1eff2a
3717005000,30,4,01da0045
3717015000,30,5,fe3d0056
3717025000,30,6,ff5cff9f
3717035000,30,7,01baff83
3717045000,30,8,febe003e
3717055000,30,9,011b0020
3717065000,30,10,fe980097
3717075000,30,11,013afff4
3717085000,30,12,0012ff59
3717095000,30,13,ff810040
3717105000,30,14,00760045
3717115000,30,15,ffdefff3
3718995000,30,16,0006fff1
3719005000,30,17,fff1ffb4
3719015000,30,18,004400bf
3719025000,30,19,ff30ff6e
3719035000,30,20,0092000e
3719045000,30,21,ff430107
3719055000,30,22,00b3fd4a
3719065000,30,23,00340202
3719075000,30,24,ffc2ff53
3719085000,30,25,ffdd00ae
3719095000,30,26,00d6fef9
3719105000,30,27,ff10012a
3719115000,30,28,0096ffda
3719125000,30,29,ff93ffa7
3719135000,30,30,00830032
3719145000,30,31,ffc80036
3721025000,31,0,ffe8fff4
3721035000,31,1,0008ff73
3721045000,31,2,fff20032
3721055000,31,3,0109015c
3721065000,31,4,fd8cfff0
3721075000,31,5,0161fdd6
3721085000,31,6,ff450165
3721095000,31,7,0169fff6
3721105000,31,8,fef0ffb6
3721115000,31,9,00920019
3721125000,31,10,ffb000ba
3721135000,31,11,001dfed6
3721145000,31,12,00f40062
3721155000,31,13,ff0dffca
3721165000,31,14,00390023
3721175000,31,15,fff1003c
3723055000,31,16,fff1ffe0
3723065000,31,17,ffed00a4
3723075000,31,18,fff1ff0f
3723085000,31,19,00b90018
3723095000,31,20,fec000cd
3723105000,31,21,01c5ff67
3723115000,31,22,fecb0037
3723125000,31,23,004effd2
3723135000,31,24,ffd300f8
3723145000,31,25,003dfeba
3723155000,31,26,00910029
3723165000,31,27,ff650162
3723175000,31,28,ffe80003
3723185000,31,29,ff11fedf
3723195000,31,30,01070069
3723205000,31,31,fff4ffd0
3725085000,32,0,ffaaffe7
3725095000,32,1,004a001c
3725105000,32,2,ff56ffd1
3725115000,32,3,00b70082
3725125000,32,4,ffb2fea4
3725135000,32,5,00910162
3725145000,32,6,ff330080
3725155000,32,7,01ebfe2e
3725165000,32,8,fd3a01bb
3725175000,32,9,0174feda
3725185000,32,10,ff74004d
3725195000,32,11,0071ffc8
3725205000,32,12,fffeffce
3725215000,32,13,002d00d4
3725225000,32,14,fec7ff4e
3725235000,32,15,0119005c
3727115000,32,16,fff30019
3727125000,32,17,fff1ffbd
3727135000,32,18,000e0061
3727145000,32,19,001ffedf
3727155000,32,20,00340150
3727165000,32,21,fee9fed8
3727175000,32,22,00f70035
3727185000,32,23,003a0054
3727195000,32,24,001f0031
3727205000,32,25,ff2bff4b
3727215000,32,26,ffba009b
3727225000,32,27,007bffa5
3727235000,32,28,0006fffe
3727245000,32,29,003fff88
3727255000,32,30,003d00f7
3727265000,32,31,ffd0ff70
3729145000,33,0,ffb90009
3729155000,33,1,0019ff44
3729165000,33,2,fff60105
3729175000,33,3,fff0ff4e
3729185000,33,4,01230123
3729195000,33,5,fe68fec0
3729205000,33,6,ffec0113
3729215000,33,7,0247fe56
3729225000,33,8,fd2700fb
3729235000,33,9,02a900c2
3729245000,33,10,fe30ff5d
3729255000,33,11,ff48ff58
3729265000,33,12,01d90069
3729275000,33,13,ff1a0016
3729285000,33,14,ff8affe3
3729295000,33,15,00c50040
3731175000,33,16,fff2fff8
3731185000,33,17,0048fff9
3731195000,33,18,fff50019
3731205000,33,19,ff8eff9a
3731215000,33,20,fee300b7
3731225000,33,21,02c0ff7a
3731235000,33,22,fe01ff3c
3731245000,33,23,005b0100
3731255000,33,24,00a2fee8
3731265000,33,25,00b0012f
3731275000,33,26,fec10003
3731285000,33,27,ffe4002a
3731295000,33,28,006dffe1
3731305000,33,29,ff94ff3e
3731315000,33,30,00cd0108
3731325000,33,31,ff6fff94
3733205000,34,0,ffbe0002
3733215000,34,1,ffefff98
3733225000,34,2,fffb00b1
3733235000,34,3,0070fec0
3733245000,34,4,00410131
3733255000,34,5,ff880015
3733265000,34,6,ffd5002c
3733275000,34,7,0132febf
3733285000,34,8,fd90005a
3733295000,34,9,027d0116
3733305000,34,10,ff4bff71
3733315000,34,11,fdfaff80
3733325000,34,12,028dff7b
3733335000,34,13,feb00135
3733345000,34,14,0001ff4a
3733355000,34,15,00880069
3735235000,34,16,0007ffdf
3735245000,34,17,fff3ffb2
3735255000,34,18,002400a9
3735265000,34,19,ff87feee
3735275000,34,20,ffdb00a5
3735285000,34,21,ff7a001b
3735295000,34,22,0190fe1c
3735305000,34,23,ffa50167
3735315000,34,24,0031ffb7
3735325000,34,25,ff6d00c6
3735335000,34,26,0154fe1d
3735345000,34,27,fec90248
3735355000,34,28,0039ff5d
3735365000,34,29,004eff51
3735375000,34,30,004c0056
3735385000,34,31,ffc3000f
3737265000,35,0,ffaffffb
3737275000,35,1,ffe0ff92
3737285000,35,2,00250021
3737295000,35,3,002100af
3737305000,35,4,fff8ffda
3737315000,35,5,0038ffb1
3737325000,35,6,ffb700c1
3737335000,35,7,ff83fe6a
3737345000,35,8,02af01a9
3737355000,35,9,fd50ffc0
3737365000,35,10,000b0053
3737375000,35,11,ffe5fe41
3737385000,35,12,01b200f2
3737395000,35,13,fe48ffa1
3737405000,35,14,0079ffcb
3737415000,35,15,005f0092
3739295000,35,16,003dffdb
3739305000,35,17,fff30088
3739315000,35,18,ffbdff51
3739325000,35,19,00c4ffc8
3739335000,35,20,ff63002e
3739345000,35,21,fff40050
3739355000,35,22,00d3fffd
3739365000,35,23,fea3ff7a
3739375000,35,24,00a7fff3
3739385000,35,25,01450026
3739395000,35,26,feb50031
3739405000,35,27,00860000
3739415000,35,28,ff4d00c0
3739425000,35,29,fffcff26
3739435000,35,30,00cf0055
3739445000,35,31,ff83ffba
3741325000,36,0,ffc6fff3
3741335000,36,1,ffe4ffd0
3741345000,36,2,ffeb0002
3741355000,36,3,0117ff71
3741365000,36,4,fef9010b
3741375000,36,5,ffd3ffd0
3741385000,36,6,00b8fff2
3741395000,36,7,0062ffb9
3741405000,36,8,fed00017
3741415000,36,9,00b0006c
3741425000,36,10,ff35ff76
3741435000,36,11,0067ff97
3741445000,36,12,008901c7
3741455000,36,13,ff35fe50
3741465000,36,14,00700012
3741475000,36,15,0024008b
3743355000,36,16,0023ffee
3743365000,36,17,ffa4003e
3743375000,36,18,0005ffc8
3743385000,36,19,00b1ffc3
3743395000,36,20,febfff9f
3743405000,36,21,00b8ffa6
3743415000,36,22,013b00fa
3743425000,36,23,fe16ffc2
3743435000,36,24,00c7ffd4
3743445000,36,25,007aff12
3743455000,36,26,ff7900d8
3743465000,36,27,0111ffbb
3743475000,36,28,fec700b7
3743485000,36,29,00f2ff06
3743495000,36,30,ffd700a6
3743505000,36,31,0010ffac
3745385000,37,0,ffd1ffc1
3745395000,37,1,ffe7ffc6
3745405000,37,2,fff90064
3745415000,37,3,006dff33
3745425000,37,4,ffa601ca
3745435000,37,5,ffc6fe31
3745445000,37,6,0045ffa6
3745455000,37,7,01360158
3745465000,37,8,fe2f00ad
3745475000,37,9,00dfff72
3745485000,37,10,fea3ff8c
3745495000,37,11,00e7ff77
3745505000,37,12,011200bc
3745515000,37,13,fe54ff57
3745525000,37,14,00b70046
3745535000,37,15,0046006e
3747415000,37,16,003b0015
3747425000,37,17,fffbffbe
3747435000,37,18,001a0075
3747445000,37,19,ff7b0017
3747455000,37,20,000bffd3
3747465000,37,21,006f0084
3747475000,37,22,fffcff08
3747485000,37,23,fff20242
3747495000,37,24,0033fd8d
3747505000,37,25,ff1301ca
3747515000,37,26,0064ff1b
3747525000,37,27,00190099
3747535000,37,28,ff23feff
3747545000,37,29,00af006c
3747555000,37,30,00820094
3747565000,37,31,ff06ff96
3749445000,38,0,ffdc0012
3749455000,38,1,ff84ffd1
3749465000,38,2,00c50091
3749475000,38,3,fefdfeaf
3749485000,38,4,014700d1
3749495000,38,5,ff880099
3749505000,38,6,ff8efd9a
3749515000,38,7,01f10304
3749525000,38,8,fd4aff06
3749535000,38,9,00e2ff71
3749545000,38,10,005b00a9
3749555000,38,11,ffdfffc1
3749565000,38,12,002f005f
3749575000,38,13,ffb2ff9d
3749585000,38,14,ffaeffd4
3749595000,38,15,009b0024
3751475000,38,16,0053fff1
3751485000,38,17,00030064
3751495000,38,18,ff67ff9f
3751505000,38,19,009c0071
3751515000,38,20,fee5ff73
3751525000,38,21,0153ff76
3751535000,38,22,ff2e022f
3751545000,38,23,ffadfdcb
3751555000,38,24,0055000f
3751565000,38,25,00510052
3751575000,38,26,000fff53
3751585000,38,27,ffca005f
3751595000,38,28,008fffd1
3751605000,38,29,ffa5006c
3751615000,38,30,0088000b
3751625000,38,31,ff69ff9d
3753505000,39,0,0006ffee
3753515000,39,1,ff84ffba
3753525000,39,2,004fffe7
3753535000,39,3,00c90021
3753545000,39,4,fe8c016d
3753555000,39,5,00e2fda2
3753565000,39,6,003300b4
3753575000,39,7,ffa10119
3753585000,39,8,0076003e
3753595000,39,9,ff78fe58
3753605000,39,10,001d01b3
3753615000,39,11,0019fee9
3753625000,39,12,fff80043
3753635000,39,13,0006ff8c
3753645000,39,14,ffc9ffde
3753655000,39,15,00310095
3755535000,39,16,0020fff5
3755545000,39,17,fff9004c
3755555000,39,18,ffadff7e
3755565000,39,19,00c70081
3755575000,39,20,fed4ffdf
3755585000,39,21,0106ff49
3755595000,39,22,ff67ffb2
3755605000,39,23,0170ff70
3755615000,39,24,ffd60187
3755625000,39,25,fe95ff88
3755635000,39,26,0109ff88
3755645000,39,27,00390055
3755655000,39,28,ff9affdd
3755665000,39,29,ffe0ffb7
3755675000,39,30,009f00a0
3755685000,39,31,ffacffa6
3757565000,40,0,ffccffd1
3757575000,40,1,0009000e
3757585000,40,2,ff760062
3757595000,40,3,0179fe97
3757605000,40,4,ff6a009a
3757615000,40,5,ff7a0133
3757625000,40,6,0100feba
3757635000,40,7,fe5fffe9
3757645000,40,8,00900139
3757655000,40,9,fecbff7e
3757665000,40,10,0130ff4e
3757675000,40,11,00570057
3757685000,40,12,ffaa0044
3757695000,40,13,0066006d
3757705000,40,14,ff4aff2e
3757715000,40,15,00bd007d
3759595000,40,16,00180025
3759605000,40,17,ffa2ffff
3759615000,40,18,002a0012
3759625000,40,19,007cfffe
3759635000,40,20,fedfff65
3759645000,40,21,0161001b
3759655000,40,22,fef7017b
3759665000,40,23,ffc1feab
3759675000,40,24,013afffb
3759685000,40,25,ff34ffd1
3759695000,40,26,007e0132
3759705000,40,27,ffa6ffda
3759715000,40,28,ff6bffff
3759725000,40,29,00b1ffc1
3759735000,40,30,ff9d00b5
3759745000,40,31,000dff59
3761625000,41,0,ffb9ffff
3761635000,41,1,ffcc0011
3761645000,41,2,0024ff75
3761655000,41,3,00b6009d
3761665000,41,4,ff7300cf
3761675000,41,5,0006fe86
3761685000,41,6,feb10099
3761695000,41,7,00ecff9e
3761705000,41,8,007100c5
3761715000,41,9,002000b1
3761725000,41,10,fef0fdc3
3761735000,41,11,015c01ed
3761745000,41,12,ff6bff1d
3761755000,41,13,fffe0020
3761765000,41,14,ffbbffbf
3761775000,41,15,008a0030
3763655000,41,16,001fffe4
3763665000,41,17,0000ffcc
3763675000,41,18,006d002b
3763685000,41,19,ff7a000b
3763695000,41,20,ff2bffa8
3763705000,41,21,01b300bd
3763715000,41,22,ffd0fe79
3763725000,41,23,fe9d00ca
3763735000,41,24,028dff44
3763745000,41,25,feaa00da
3763755000,41,26,0163ffd9
3763765000,41,27,fe760167
3763775000,41,28,0025fe5c
3763785000,41,29,00a700c1
3763795000,41,30,0014ffdf
3763805000,41,31,ffbf0018
3765685000,42,0,ffc60013
3765695000,42,1,00ba0002
3765705000,42,2,fe960036
3765715000,42,3,013fff1d
3765725000,42,4,002100bb
3765735000,42,5,ffdc0079
3765745000,42,6,ff1bff92
3765755000,42,7,00abfebf
3765765000,42,8,ff68009d
3765775000,42,9,01000012
3765785000,42,10,fee40080
3765795000,42,11,01990017
3765805000,42,12,fe45ffb9
3765815000,42,13,00aa000f
3765825000,42,14,ffcf003c
3765835000,42,15,0045ffc9
3767715000,42,16,0019ffe1
3767725000,42,17,00280045
3767735000,42,18,ff45ff82
3767745000,42,19,005d00ce
3767755000,42,20,fff5fec4
3767765000,42,21,00f60073
3767775000,42,22,ff3100ec
3767785000,42,23,ffb1fe7e
3767795000,42,24,0155006f
3767805000,42,25,ff42002b
3767815000,42,26,ff8b0018
3767825000,42,27,00f3ff72
3767835000,42,28,ffb1ffa4
3767845000,42,29,fff800c9
3767855000,42,30,007bffe2
3767865000,42,31,ff670006
3769745000,43,0,ffddfff1
3769755000,43,1,00630019
3769765000,43,2,ffa2ffc9
3769775000,43,3,ff820088
3769785000,43,4,009afeef
3769795000,43,5,feee021a
3769805000,43,6,00e6fc9f
3769815000,43,7,0015019a
3769825000,43,8,00b10095
3769835000,43,9,fdff0045
3769845000,43,10,0150ffa9
3769855000,43,11,00a0ffc6
3769865000,43,12,ff30006b
3769875000,43,13,002cff4c
3769885000,43,14,ffc800b7
3769895000,43,15,0055ffac
3771775000,43,16,ffff0003
3771785000,43,17,0016ffce
3771795000,43,18,ffb60061
3771805000,43,19,00650023
3771815000,43,20,fefaff16
3771825000,43,21,022200e9
3771835000,43,22,fdeeffec
3771845000,43,23,005aff53
3771855000,43,24,012f00a1
3771865000,43,25,fe1afff4
3771875000,43,26,01a600cd
3771885000,43,27,ff01fec5
3771895000,43,28,00fc009a
3771905000,43,29,ff820055
3771915000,43,30,002a0072
3771925000,43,31,ffd4ff95
3773805000,44,0,ffceffcf
3773815000,44,1,00060045
3773825000,44,2,0049ff9b
3773835000,44,3,ffc4ffee
3773845000,44,4,0008ffd1
3773855000,44,5,fffb014f
3773865000,44,6,fe76ffce
3773875000,44,7,01a5feb0
3773885000,44,8,ffb40057
3773895000,44,9,0002005d
3773905000,44,10,ffc1ffd5
3773915000,44,11,01040026
3773925000,44,12,feaa003d
3773935000,44,13,0161ffc7
3773945000,44,14,fef4fffe
3773955000,44,15,00870014
3775835000,44,16,000bfff3
3775845000,44,17,ffbdfffe
3775855000,44,18,00a70082
3775865000,44,19,ff2eff51
3775875000,44,20,001effad
3775885000,44,21,00940112
3775895000,44,22,ffccff64
3775905000,44,23,008e0031
3775915000,44,24,fec700f5
3775925000,44,25,00c5fd8a
3775935000,44,26,ffd301c0
3775945000,44,27,ffb2ff77
3775955000,44,28,00ac0033
3775965000,44,29,0052ff86
3775975000,44,30,ffd60102
3775985000,44,31,ffc2ffa7
3777865000,45,0,fff1ffe7
3777875000,45,1,ffc3000c
3777885000,45,2,00050007
3777895000,45,3,0015ff77
3777905000,45,4,00110108
3777915000,45,5,fee3ff9e
3777925000,45,6,0113ff9c
3777935000,45,7,ffdbffc8
3777945000,45,8,00330019
3777955000,45,9,fec700ac
3777965000,45,10,02b3ff2f
3777975000,45,11,fe4500f5
3777985000,45,12,006f0000
3777995000,45,13,ffa3ffb2
3778005000,45,14,ff89ffc6
3778015000,45,15,00c30024
3779895000,45,16,fff80015
3779905000,45,17,0072ffb1
3779915000,45,18,ffae00c6
3779925000,45,19,ffccfff8
3779935000,45,20,ff5fff4a
3779945000,45,21,01120141
3779955000,45,22,ff26fdfc
3779965000,45,23,013802e9
3779975000,45,24,ff4cfe49
3779985000,45,25,0086ff67
3779995000,45,26,ffdc0284
3780005000,45,27,ff78fdf6
3780015000,45,28,004900bc
3780025000,45,29,ffa6002b
3780035000,45,30,00c40046
3780045000,45,31,ff44ffb5
3781925000,46,0,0013fff2
3781935000,46,1,ffb8ffa2
3781945000,46,2,002f00d9
3781955000,46,3,0052fea4
3781965000,46,4,002a00fb
3781975000,46,5,fe360069
3781985000,46,6,00effdfb
3781995000,46,7,011801dd
3782005000,46,8,fe6bfee8
3782015000,46,9,0088fff2
3782025000,46,10,00bd0133
3782035000,46,11,0008ff66
3782045000,46,12,ff940057
3782055000,46,13,fffa002f
3782065000,46,14,ff99ff3d
3782075000,46,15,006e007d
3783955000,46,16,000f0026
3783965000,46,17,005cffbb
3783975000,46,18,ff9600a5
3783985000,46,19,fef7ff1f
3783995000,46,20,01890037
3784005000,46,21,ff9c0067
3784015000,46,22,ff90feb6
3784025000,46,23,00770190
3784035000,46,24,0029fe8c
3784045000,46,25,007a0017
3784055000,46,26,fefa00db
3784065000,46,27,fff5ff75
3784075000,46,28,016f001b
3784085000,46,29,feba0023
3784095000,46,30,00b0009e
3784105000,46,31,ff71ff88
3785985000,47,0,ffcbffc3
3785995000,47,1,ffa90036
3786005000,47,2,0078ff7a
3786015000,47,3,001d005a
3786025000,47,4,ffacffd6
3786035000,47,5,ffc300d0
3786045000,47,6,ff6bfe84
3786055000,47,7,021f006a
3786065000,47,8,fecd0161
3786075000,47,9,ff1bff10
3786085000,47,10,011e00da
3786095000,47,11,ffb7fed4
3786105000,47,12,ff6c003a
3786115000,47,13,01310016
3786125000,47,14,feafffc4
3786135000,47,15,00f5006c
3788015000,47,16,00120042
3788025000,47,17,0005ffa7
3788035000,47,18,0026009e
3788045000,47,19,ff53ff3c
3788055000,47,20,011a0007
3788065000,47,21,ff57007a
3788075000,47,22,000dffc9
3788085000,47,23,00040039
3788095000,47,24,0060fe84
3788105000,47,25,0099014b
3788115000,47,26,ff8800f6
3788125000,47,27,ff21ff60
3788135000,47,28,008cffab
3788145000,47,29,ff930038
3788155000,47,30,00d5008b
3788165000,47,31,ff68ff77
3790045000,48,0,ffc6ffd7
3790055000,48,1,0017001c
3790065000,48,2,0038ffea
3790075000,48,3,ff5dffad
3790085000,48,4,01430074
3790095000,48,5,fdf8ffd1
3790105000,48,6,0102000c
3790115000,48,7,ffd70134
3790125000,48,8,010cfdff
3790135000,48,9,fea9003a
3790145000,48,10,011600f4
3790155000,48,11,001bfefd
3790165000,48,12,ff7f01a2
3790175000,48,13,ff88fee9
3790185000,48,14,0064ff8a
3790195000,48,15,002900b2
3792075000,48,16,0042ffe6
3792085000,48,17,ff2ffffc
3792095000,48,18,01410061
3792105000,48,19,ff01ff31
3792115000,48,20,009300ad
3792125000,48,21,fed8ff5b
3792135000,48,22,01910068
3792145000,48,23,fe8b00f7
3792155000,48,24,ff34fe16
3792165000,48,25,02010098
3792175000,48,26,ff2bffd1
3792185000,48,27,002500a5
3792195000,48,28,000f0027
3792205000,48,29,ff58ff75
3792215000,48,30,00930036
3792225000,48,31,ffd7ffbf
3794105000,49,0,ffdc002b
3794115000,49,1,ffd0ffa4
3794125000,49,2,003fffad
3794135000,49,3,005f0136
3794145000,49,4,ff470065
3794155000,49,5,0036fde2
3794165000,49,6,00b701df
3794175000,49,7,fe78ff3c
3794185000,49,8,01a40095
3794195000,49,9,fe94ffe4
3794205000,49,10,0101ffc7
3794215000,49,11,feddffd2
3794225000,49,12,0215001b
3794235000,49,13,fe42ff7a
3794245000,49,14,00a5002d
3794255000,49,15,fff80018
3796135000,49,16,ffdf000d
3796145000,49,17,003affd7
3796155000,49,18,001f004c
3796165000,49,19,006f0003
3796175000,49,20,fd6200b0
3796185000,49,21,0310fe82
3796195000,49,22,ff9bff98
3796205000,49,23,fe4d0202
3796215000,49,24,0227fee1
3796225000,49,25,ff200073
3796235000,49,26,ffb7ffe2
3796245000,49,27,ffa3ff4b
3796255000,49,28,0098008a
3796265000,49,29,ff36ff5c
3796275000,49,30,0097005a
3796285000,49,31,fff9ffb0
3798165000,50,0,ffb9ffe5
3798175000,50,1,0027001d
3798185000,50,2,0026ff93
3798195000,50,3,000b0008
3798205000,50,4,ffa2014d
3798215000,50,5,004bfe62
3798225000,50,6,ffcd01af
3798235000,50,7,ffb0ff44
3798245000,50,8,0023ff05
3798255000,50,9,004f00f3
3798265000,50,10,ff0cffa3
3798275000,50,11,01a500c4
3798285000,50,12,ff22fec1
3798295000,50,13,ffe700de
3798305000,50,14,0039ff4b
3798315000,50,15,00200078
3800195000,50,16,000cfffb
3800205000,50,17,00070019
3800215000,50,18,ffdffff4
3800225000,50,19,0053ffd5
3800235000,50,20,fed60085
3800245000,50,21,01a7fdcf
3800255000,50,22,008f01eb
3800265000,50,23,fd8900cd
3800275000,50,24,0196fe5f
3800285000,50,25,002d003b
3800295000,50,26,00dbffd8
3800305000,50,27,fe93015d
3800315000,50,28,00fcff3d
3800325000,50,29,ff35ffd9
3800335000,50,30,00b3007d
3800345000,50,31,ffb1ffa5
3802225000,51,0,ffd2ffed
3802235000,51,1,fff9ffb7
3802245000,51,2,0068ffbd
3802255000,51,3,ff9101a9
3802265000,51,4,0059fe65
3802275000,51,5,ff3d0118
3802285000,51,6,0023fe04
3802295000,51,7,ff7b0170
3802305000,51,8,01baffa9
3802315000,51,9,fdf3006f
3802325000,51,10,00a6ffa1
3802335000,51,11,0043ff3d
3802345000,51,12,0117013d
3802355000,51,13,ff23ff82
3802365000,51,14,ffa3fff6
3802375000,51,15,0095005a
3804255000,51,16,000f0009
3804265000,51,17,ffdb006c
3804275000,51,18,0012ff33
3804285000,51,19,007c00b3
3804295000,51,20,fe8e0034
3804305000,51,21,01cafe99
3804315000,51,22,fed00248
3804325000,51,23,fe5afedd
3804335000,51,24,01a1ff07
3804345000,51,25,00570024
3804355000,51,26,001400a7
3804365000,51,27,ff0c0097
3804375000,51,28,008aff14
3804385000,51,29,ff78008f
3804395000,51,30,004a007e
3804405000,51,31,ffc2ff39
3806285000,52,0,ffd4ffd8
3806295000,52,1,000a0066
3806305000,52,2,006eff73
3806315000,52,3,ff500041
3806325000,52,4,01410007
3806335000,52,5,fe660079
3806345000,52,6,0084ff57
3806355000,52,7,ff1f0094
3806365000,52,8,01a0fe9e
3806375000,52,9,ff6e0094
3806385000,52,10,ff000091
3806395000,52,11,0190fef7
3806405000,52,12,ff4f01c7
3806415000,52,13,0082fed9
3806425000,52,14,ff5a0031
3806435000,52,15,00510018
3808315000,52,16,001d0015
3808325000,52,17,ffee0007
3808335000,52,18,00080002
3808345000,52,19,0016ffc3
3808355000,52,20,ff4e002c
3808365000,52,21,01b4ff27
3808375000,52,22,fe49029b
3808385000,52,23,ff47fde1
3808395000,52,24,0223ffe7
3808405000,52,25,fe96ff5f
3808415000,52,26,00600164
3808425000,52,27,0008ffff
3808435000,52,28,000affd0
3808445000,52,29,ffdcff93
3808455000,52,30,001f00df
3808465000,52,31,ffefff45
3810345000,53,0,ffd8ffe7
3810355000,53,1,ffcb0001
3810365000,53,2,0095ffea
3810375000,53,3,ff3fff8a
3810385000,53,4,0131009d
3810395000,53,5,ff8f00aa
3810405000,53,6,fe64ff18
3810415000,53,7,01f8ff8f
3810425000,53,8,fe10009b
3810435000,53,9,00d90015
3810445000,53,10,005dffe2
3810455000,53,11,ff630014
3810465000,53,12,ffc30031
3810475000,53,13,0169ffa0
3810485000,53,14,fefe0014
3810495000,53,15,009a002b
3812375000,53,16,0004fff2
3812385000,53,17,0095ffe2
3812395000,53,18,ffb00070
3812405000,53,19,ff4aff8f
3812415000,53,20,006500b7
3812425000,53,21,0084ff68
3812435000,53,22,000a00ac
3812445000,53,23,fe77ffe0
3812455000,53,24,013effe0
3812465000,53,25,ff9fffee
3812475000,53,26,ffae0070
3812485000,53,27,ffa20069
3812495000,53,28,0095fe87
3812505000,53,29,ff980150
3812515000,53,30,009cffec
3812525000,53,31,ff4dffc8
3814405000,54,0,ffaaffaa
3814415000,54,1,00030092
3814425000,54,2,00a1ff5b
3814435000,54,3,ff7d001f
3814445000,54,4,00ab00c9
3814455000,54,5,fe63fed0
3814465000,54,6,006d00eb
3814475000,54,7,009afef6
3814485000,54,8,ffb60136
3814495000,54,9,000fff78
3814505000,54,10,ff0dffb7
3814515000,54,11,00fb0069
3814525000,54,12,ffb1ffef
3814535000,54,13,00effff6
